,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address
1901,49767.03432735215,6.6563897333810536,7.020757422825683,4.06,40776.079113984735,"556 Morgan Locks
Griffithton, ND 65308"
1902,89475.5596986932,6.888438527789724,5.23351353804151,2.4,31070.43183010677,"54863 Warner Greens Suite 781
Port Larryville, MT 49021"
1903,64368.877999790566,5.9213614466479685,6.036318039720572,4.42,42847.646563503935,"621 Benjamin Grove Suite 997
North Steven, MA 73148-4549"
1904,79299.83606017836,7.009630788153499,7.537522482834909,5.22,39160.737781393655,"PSC 7959, Box 5821
APO AA 99193"
1905,73255.23111352684,5.407872111923038,6.148675305245504,3.24,41368.95474181033,"1365 Morgan Bridge Suite 385
Thomastown, MI 80735-1143"
1906,76956.49144883716,7.200016000013258,6.412197841540654,4.39,23867.325980275986,"3949 Montgomery Corners
Port Keithview, AZ 44125-3023"
1907,85526.6209365843,5.72021267431206,6.335377325124984,2.13,32635.756546142675,"5694 Anthony Throughway
New Stevenburgh, IL 15612"
1908,53969.92837394936,7.133155302701354,7.654178576802628,6.32,43351.58920009496,"1335 Ariel Mount
South Andreachester, NH 57730-2352"
1909,68970.3603351755,5.72143669406418,6.47161336991908,2.21,41807.82865936324,"5656 Olson Point Suite 171
South Natalieborough, WY 04578-3574"
1910,75156.5373258719,6.3083959952583895,7.321780294222971,5.5,38652.3580706784,"569 Campbell Meadows Apt. 296
Lake Lorifurt, VT 91278"
1911,65453.867142192576,6.514494841079491,7.195246195770929,6.5,49972.47157769335,"4130 Long Inlet Apt. 961
North Richardtown, NH 89056-7178"
1912,52190.967952943465,6.443855516982207,6.321704335702728,2.06,39309.464259172775,"57570 Thomas Junctions
East Christinafurt, TN 18120"
1913,66710.0243044197,7.416907662572958,7.198715694729864,6.15,34238.49270033447,"554 Victoria Estate
Port James, GU 86975"
1914,64544.01556082619,5.501132369572964,7.425284461463632,5.0,28596.1120228982,"9453 Karen Skyway
Albertmouth, ME 96706-2756"
1915,49664.26756760696,4.50130156459174,5.7376758586584655,3.35,29403.51205758927,"7886 Laurie Street Suite 487
Lindsayberg, OK 30647"
1916,71167.03414492463,7.328943583122292,9.44232501801567,4.35,35174.871339599966,"51952 Nelson Radial Apt. 701
West Joshuafort, ID 09690-7341"
1917,65070.56700870923,7.143558507159831,5.5797660549495385,4.3,24852.565152917232,"Unit 9227 Box 8732
DPO AE 73770"
1918,73380.58518737086,6.075001534057722,7.649167232926267,3.25,45900.77638329312,"411 Grant Path Apt. 491
Lake Julietown, NJ 46605-5958"
1919,66513.88444791967,6.778403879641037,8.044496680112672,4.49,5727.485885269864,"681 James Port
Port Audrey, HI 82392-5376"
1920,75090.75511572356,6.062755514722338,6.3687917275722565,4.29,39456.87209479446,"9282 Campbell Glen
East Patricia, MO 95742"
1921,50887.44007415203,4.45899739256908,7.063683438622076,4.16,47731.01075600681,"93436 Robin Greens
Combsside, KY 24257-6372"
1922,56397.31913603572,5.273051063378525,8.032969243153241,5.32,27647.448685887543,"90515 Billy Field Apt. 071
Lake Ronaldton, WY 85841-8451"
1923,75819.79878463515,6.697936534503447,6.377735418564598,4.11,28938.79513158034,"916 Brady Trafficway
Smithland, IA 21092-0828"
1924,53338.98916771799,4.489991197743974,8.172730702742141,6.41,45234.818349661065,"Unit 3637 Box 1537
DPO AA 43891"
1925,58354.574084515225,5.516292486588186,6.427597572226956,3.18,35765.749206856526,"PSC 2237, Box 5511
APO AA 41584-3622"
1926,70250.5687540925,6.40619169066046,8.106738766248906,6.16,35271.3646376237,"801 Sarah Common
Lake Kevin, OK 31127-1573"
1927,84226.16640951639,7.981053999605892,7.934351162477792,5.01,30167.233427025934,"725 Wood Flats
Lake Josephtown, MO 38832-8878"
1928,66811.70124578249,6.035255424373855,5.478595654705952,2.06,33499.3327518184,"39656 Julie Ways
South Richardshire, WV 91991-0615"
1929,80484.87001402775,4.509879994172191,5.771422322397388,2.3,28076.97938356456,"785 Chelsea Ridge Apt. 995
West Jennifermouth, WA 94552"
1930,56402.54281107357,3.1448941915387927,8.075308814527194,5.23,29689.69581067505,"97355 James Tunnel
Salinasstad, VT 17324-5801"
1931,78739.22459723338,6.528647477143442,6.332676904959189,2.28,28884.04163667103,"16110 Ashlee Lock
Solomonchester, OH 75313-3236"
1932,64276.53753113501,6.993607043844508,9.3823655970767,4.14,40728.77665834927,"4618 Yolanda Valley Suite 686
Ashleyborough, NH 90179-9423"
1933,72988.70596945556,5.959379250218886,5.748437260210997,3.36,50566.644798784226,"6925 Sherry Run
Mcdonaldville, VT 76937"
1934,40752.71424332094,5.507106333991289,6.503331287736487,4.12,41565.02608123362,"44981 Rachel Ports
Port Robert, AR 93456-0617"
1935,90975.11327248043,4.740683034960744,8.320351986302773,6.45,44426.21364759751,"4447 Steven River Suite 076
West Karenmouth, DC 61561-8593"
1936,74812.69859218234,6.165940949058845,6.544756878263744,3.18,45471.80699707296,"414 May Fork
Lisaside, OR 02771-3708"
1937,70169.71055196793,6.227944968247403,7.651813064946888,3.36,35197.384960592535,"9874 Jesus Pike
East Anthony, MT 02062-5778"
1938,61577.42775016241,6.543617443344137,6.847702229246549,2.27,34810.291083173164,"900 Soto Extension
New Darrellview, NM 85693-1736"
1939,72261.20028523536,5.674288801814319,7.353357525328152,3.07,42681.82329238878,"367 Christopher Isle
New Tina, MO 23475-8112"
1940,81462.86286286423,6.1140435168789935,7.065028291858237,4.02,31484.955107610385,"6091 Manning Centers
Burnsmouth, MH 63616-5817"
1941,67910.94912846226,6.4458519070193985,6.675937267762167,4.32,31379.782970582397,"6798 Smith Junctions
Wolfeton, WY 86565-5079"
1942,77514.59354381205,4.138822758016864,6.8127971555231,2.33,30820.80776817533,"USNS Morton
FPO AP 44353-3930"
1943,78199.45501055397,5.0977627007872055,6.163614759106183,2.01,50241.04080211449,"914 Black Roads Suite 378
Jacquelinetown, DE 52211"
1944,61431.829291207454,6.955535846830755,6.071830702665838,3.18,32912.043981860246,"06597 Greene Corners Apt. 209
Port Timothyberg, MS 80455-5427"
1945,72752.68045012168,6.098600879747362,8.246621013560977,6.34,24944.34177149072,"USNS Davis
FPO AE 01516-7753"
1946,71786.92676076994,6.498608508233652,8.776660808826081,3.2,50678.78020906994,"394 Johnson Burgs Suite 350
West Troyville, PR 96462-8199"
1947,73163.6634410467,6.919534825456555,5.9931879009455695,2.27,32326.123139488096,"829 Welch Track Apt. 992
North John, AR 26532-5136"
1948,61300.28127599718,5.7644345183330605,7.11145100024237,3.35,33922.63297726556,"1174 Jessica Mill Apt. 360
Port Mariafort, NV 90740"
1949,58412.28304924992,5.666298295334588,8.281878985912911,6.47,22900.113452839145,"2034 Erik Port Apt. 331
Port David, OR 90557-4698"
1950,68974.10287044395,7.820094644479664,6.807937553680112,3.13,31832.992620286957,"470 Lewis Row
New Daniel, FL 33180-5951"
1951,74992.15533224723,7.034320282450119,7.716100332762258,6.12,30885.20321494442,"09475 Jeremy Mill
Danielstad, PR 71957-9999"
1952,75774.7184997744,6.776730281108931,7.633608652731832,6.32,44508.60305885182,"2562 Daniel Mission
Tinabury, VT 69713-4029"
1953,69113.25391079241,5.947990165224782,5.4559298704311106,4.46,48474.50694737667,"845 Hart Islands
West Jennifer, FL 43694"
1954,66204.56507433808,5.594183136688462,8.589659888934545,5.1,36185.05005613952,"23596 Hamilton Avenue Suite 837
Matthewmouth, MS 95493-2590"
1955,81881.60722942604,5.254398750802534,8.952151663583702,4.49,62340.640003792425,"62924 Nelson Mountains Suite 665
East Darlene, AL 82461-7228"
1956,73968.9652749049,5.892131279766726,8.287943703380435,3.41,36026.40839726013,"PSC 7996, Box 9772
APO AP 12075-2488"
1957,82535.28052242793,7.250403732531406,7.506903350987615,4.14,43272.31005201776,"1281 Peterson Springs
West Brookefort, DE 52618"
1958,52801.979172871776,5.8697864438655625,6.175532974163239,3.18,21518.044924531376,"962 Brandon River Apt. 829
South Jamie, GU 95398"
1959,81754.91408410424,5.753066570433881,8.06621989625006,4.04,42975.61818626134,"8173 Blackburn Haven
Strongton, VA 38893"
1960,83284.45151802068,5.591912688041532,5.40936787813958,4.31,24627.548895353233,"7750 Fisher Drive
East David, MT 58483-1402"
1961,77961.22193450348,5.043992564363089,6.400131740541246,2.33,23334.680278995544,"5071 Christopher Walks
East Michelle, DE 52994"
1962,54994.91828997551,5.186801231971905,6.063933310548772,2.2,15444.482612961783,"821 Potts Spring Apt. 878
New Janice, AL 55178-7547"
1963,50041.12522364283,5.981267362521763,8.699555304269369,3.08,68311.69582174483,"300 Jamie Freeway
South Marioshire, MI 12514-5439"
1964,83179.58405068322,6.60039782023812,9.715722673047582,3.44,38587.72109865106,"36121 Christopher Keys
Johnstonhaven, KS 80741-4004"
1965,48956.96478131754,6.754285791388389,6.178423367361411,4.43,28742.0121601238,"01783 Young Forge Suite 528
Robersonland, SC 61342"
1966,62399.28279006046,5.031460472842892,6.657811047407437,4.02,29409.211865989808,"1504 Michael Tunnel
Kathleenfurt, SC 35732-2763"
1967,72138.87048244949,7.163640935330664,8.485778262707221,5.45,35799.638274321755,"156 Conner Lane
East Brittany, MI 26733"
1968,77434.939251952,6.051114758575733,6.8292666481657625,2.32,41866.18900259303,"00656 William Squares
Johnmouth, WV 45911"
1969,62566.56263654255,4.9374348065883735,6.3463275642065975,2.41,29365.607608270835,"260 Samantha Mountains
Charlesbury, NH 59219"
1970,65018.541208381575,5.981192807680342,6.44932998741155,3.2,32580.78018315528,"02637 Fernando Landing Suite 709
Kristastad, OK 10295-9448"
1971,70564.86257638421,5.14661808549447,6.597994260437804,4.5,38376.46825413315,"3862 Jones Plains Suite 613
Lake Linda, ME 52695"
1972,83112.21223792994,6.103406958328785,6.5697320337563045,4.09,44876.89970941581,"835 Michael Flats Suite 624
Bergerfurt, NC 15580-5441"
1973,55481.28674433764,5.733547355879343,9.699773328566298,3.46,42179.67004236304,"20960 Leonard Loaf Apt. 902
South Lisabury, MA 55466"
1974,49705.82441390748,4.607428806388197,7.997817930250809,3.46,58759.70973929946,"43923 Hall Shoals
Leblancburgh, PA 34765"
1975,78605.18989268264,7.306306206642447,7.091689113836624,6.49,18493.05833141652,"25687 Jones Court Suite 156
Lake Norma, NY 39300-5661"
1976,75954.81825301821,4.289916280544532,7.418750602810834,5.04,34467.75869800994,"19678 Noble Cove Suite 264
South Elizabethfort, CO 13304-1647"
1977,75557.97394577847,5.536337682056817,6.702128240095444,2.01,41866.357763142936,"8900 Elizabeth Summit
Hernandezville, NJ 28393-7348"
1978,71595.17728345886,6.628833581751579,8.050035966163875,5.26,37271.156025238066,"006 Matthew Cliff
Carlosfort, VA 53572"
1979,69835.56399576584,6.419843029605572,7.670982834153155,3.03,19376.318934572257,"46680 Weaver Plains Apt. 497
Karenhaven, RI 92983"
1980,59963.91404048299,7.369297224786716,6.4427419237657775,3.23,39170.30805872598,"805 Peterson Park Suite 258
Jacquelineton, WA 25721-4822"
1981,48531.364228529885,6.863184038794897,8.517401059111707,5.3,39731.150563494666,"5611 Chandler Mill
East Brianfort, AK 51236-0093"
1982,57812.84383253772,4.3128203132641945,7.773969251837483,5.1,46060.3699316283,"347 Howard Mission
Mariashire, CA 60692-1256"
1983,58204.2230858121,6.301814026679135,7.375616032687503,5.41,46663.40274453411,"97004 Gutierrez Greens Apt. 332
East Deniseview, RI 21012-8300"
1984,66469.31797122938,5.1819757214131466,7.672171952619438,3.41,36227.354026483576,"69803 Smith Rest Suite 384
Lake Miranda, FL 55744"
1985,55470.081861025,5.69477911193525,6.810466039334995,2.49,36246.41293484103,"568 Johnston Mountain
New Janice, AL 53432-9841"
1986,66860.59190903595,7.838577316900973,7.165037718526768,5.39,36035.541901365315,"054 Corey Shore Apt. 224
Nataliemouth, MA 44975-6855"
1987,84690.16728484732,5.88770429106871,6.705513751924994,3.17,34859.25424615328,"247 David Union Apt. 900
Mayfurt, KY 94001"
1988,85719.68813426785,6.212784993417044,6.1412045248240865,4.24,38030.224238070376,"2223 Brown Tunnel
Alexhaven, PR 64465-6988"
1989,80913.46082725914,5.562565510558384,7.143813449145679,6.25,30034.339537581836,"642 Ashley Burg
Jennifershire, KY 79760-6173"
1990,76907.2381605467,5.205508259272862,6.462700239037313,4.21,21658.409322538064,"433 Patterson Parkways
East Ryan, RI 32244-3823"
1991,71324.30444571162,4.086691138650464,6.0209850356892805,2.29,27362.189910903595,"2720 Michelle Motorway Suite 701
West Robert, ID 94081"
1992,55415.24225963871,5.639293226445153,4.63291072280653,2.39,24291.11191045748,"1567 Larson Lakes
Alvarezview, MT 72082"
1993,61134.78903279131,5.510088341280161,6.430482045315747,4.04,49167.475978076334,"696 Morales Mount
North Stephaniefurt, IL 15970-0880"
1994,73956.99148276298,6.88629831576204,6.2512390982334445,2.33,46775.80865598149,"4390 Deborah Turnpike Apt. 434
Antoniomouth, HI 12806-7266"
1995,69495.74927095107,5.960923958812689,9.500832821384993,3.37,36248.75862511976,"73212 Diane Camp
Lake Maria, MO 55537-5224"
1996,56516.903647493695,5.323563633422084,6.995307464955513,2.03,34169.93466575232,"9920 Vasquez Road
North William, VT 10512-5275"
1997,83408.7873305793,6.224970591441523,5.605024325975788,2.09,59346.89131355663,"329 Carroll Garden Apt. 199
Patriciahaven, UT 57426-1034"
1998,69672.31100195443,5.28317183946442,7.575973594695378,6.37,31800.30225309373,"27624 Rivera Square
Staceyshire, WY 71589"
1999,51536.20594946316,8.107490863551021,6.5346092064314965,3.16,44872.908942260954,"9316 Villegas Loop
East Stephaniebury, DE 54314"
2000,74562.39070409091,5.346656266974178,8.883171964107381,6.2,18597.588990432465,"76830 William Spur
North Dennisborough, NJ 77736-3759"
2001,71301.00706776923,7.281558212890798,8.452274921378825,4.03,44869.50694756135,"1039 Douglas Creek
Lake Sarah, RI 65939-0004"
2002,69120.09298780674,6.724576165342084,7.114040067024407,5.21,36631.92685736338,"Unit 6352 Box 4009
DPO AE 83854-5561"
2003,53409.27697740525,6.495543869150477,7.274836553392966,4.02,22522.881604144364,"591 Sherman Expressway
Josephberg, GA 66016-6908"
2004,53657.29199713928,5.9929070398017155,6.087748127212441,2.37,38994.08272580159,"00347 Donald Cliff Apt. 813
Port Kimberlyland, AR 23707"
2005,82868.47155974706,4.593850380815709,7.322530061860816,5.49,20957.765294043056,"157 Mendoza Gardens
Williamhaven, DE 70779"
2006,64251.53719605351,4.808593948409619,5.7588669250449565,4.3,45172.757088714745,"PSC 1505, Box 9998
APO AA 09484"
2007,69200.66426913952,5.60902249390984,6.571301756499229,4.28,31085.32304011224,"976 Tamara Course Suite 169
South Donna, MP 27394-3313"
2008,75892.50627769456,4.7156835763144,6.793215873714218,3.15,40908.89232329209,"USS Barnett
FPO AA 60146-8106"
2009,62092.69303395827,4.793230695216309,6.250972907359048,2.09,44095.062709550286,"8904 Boyer Isle Suite 433
East Theodorechester, PR 23703-5027"
2010,59979.98690737004,5.367789513697339,7.287303779027798,6.27,33072.60529139632,"545 Flores Shoal Suite 364
Ericatown, IL 38240"
2011,97112.361251824,5.9147246589775095,6.133645727414041,3.1,51470.06763806436,"35841 Christine Shore
Wallmouth, NC 98956-5357"
2012,68704.61173657209,4.917396066409619,7.113702144211534,3.14,40183.03473390238,"18094 Walker River
Matthewmouth, IN 75818-3834"
2013,69801.45175741432,6.269076340178336,7.691926960068628,4.38,37852.54170536105,"049 Justin Manor
Burkehaven, AL 38105"
2014,59519.20834518916,6.1601504242551135,8.764793542743242,6.27,42176.86419139222,"53197 Rowe Brooks
Anthonybury, DC 36875"
2015,69376.19256862035,5.038331736875109,6.0507915192278805,2.15,18226.17943477757,"PSC 9187, Box 6463
APO AE 06624"
2016,73598.06378814949,5.702762607683664,7.546496942011024,5.17,34258.450700618385,"702 Jessica Islands Apt. 541
Lopezbury, AK 84106-3550"
2017,77932.566395061,5.942552133444941,7.123306886815675,3.41,29085.135788889493,"26633 Anne Flat
Michelleville, OK 45070"
2018,45520.55048806487,6.03224454710353,7.683664419385486,4.15,20070.23130107336,"0164 Bird Plains
West Susan, MI 13812-1020"
2019,68254.59596646045,7.898190690591654,7.485572514676456,4.36,48908.77157785047,"3900 Abigail Causeway Apt. 018
Andrewmouth, PA 26684"
2020,68449.04732112933,8.390376003870298,10.144987898345049,3.14,20145.886507895368,"46215 Craig Causeway Suite 574
Joyport, DC 81001-1533"
2021,84487.83230355199,5.835554803831937,5.622522051987825,4.29,41764.66319971027,"224 Harper Prairie Suite 601
Port Heathermouth, MA 82940-1454"
2022,71062.07956755254,7.187575281631801,6.570481346688168,4.41,30770.846815384048,"333 Eric Avenue
Josephmouth, AS 16402"
2023,81489.82374505661,4.999816646659323,7.1273934377820005,5.48,10504.327392178457,"1161 Mark Park
Sarahborough, GA 77597-5562"
2024,72662.61314133735,8.190792591385971,6.140354992955334,3.26,33532.53925577188,"37242 Norton Station
West Sherrytown, RI 77343"
2025,73531.5979825415,5.429705913104472,7.540586481492201,5.18,32651.80942978997,"9328 Megan Shoals
North Amber, NV 62820"
2026,67229.36692505403,7.283622112921183,5.8709708014914685,2.26,26894.23242312146,"Unit 3782 Box 1041
DPO AP 59400-8142"
2027,55988.13922859434,7.187558598597566,6.083343254935353,3.43,55042.914431506506,"Unit 7390 Box 2056
DPO AP 25324"
2028,58054.099477659074,5.40810190433742,7.143542252591269,6.13,35257.71759308874,"63418 Darlene Brook
West Gregory, MT 04666-3953"
2029,69340.56037186299,5.046605747451025,6.7375266617083325,4.01,30726.379447596737,"742 Smith Shore
West Sabrinaport, RI 45426-0765"
2030,65417.89182646423,6.222731003932779,7.70117964950377,5.25,39446.67485847666,"9527 Stevenson Spur
Scottton, WI 67670-1759"
2031,96395.32179839408,5.460823005250585,7.528098009799514,6.5,35036.19213486115,"389 Michael Knolls Apt. 891
Reyeshaven, WV 22646-0966"
2032,64916.095130334885,5.356004822644684,8.46098308211651,3.4,39315.51149216183,"0100 Cheyenne Turnpike Apt. 264
Millerton, VA 49706-4944"
2033,54204.81112077444,4.946442899639272,5.0561897402650064,3.39,39735.06871116576,"449 Doyle Field
Kingview, MA 00689-4705"
2034,82389.52227769801,5.012767241783789,7.155824839223268,4.29,32494.139681266977,"81535 Smith Fields Apt. 860
Port Maryfort, UT 25152-7291"
2035,75844.98746031147,5.876525482962268,6.6864444726511705,4.17,31903.375466848836,"985 Matthew Circles Apt. 923
Dannymouth, MO 92329"
2036,64254.16327142646,5.0944763068768815,8.629541561182293,4.19,58051.03904696995,"9055 Underwood Extensions Suite 383
Parksmouth, AS 32380"
2037,69945.46179710116,5.521501568604574,7.443394888343914,5.21,25022.098826362457,"107 Ann Stravenue Apt. 768
Moodyview, RI 00251"
2038,67652.62265311979,4.754541897703343,8.341478372534018,5.48,44353.44680037361,"65531 David Manor Suite 755
Moralesview, CT 91659"
2039,61177.80813473723,6.998928282257402,7.088385882572747,5.13,26396.291111799717,"27945 Clark Tunnel
Kleinmouth, NV 19751-3095"
2040,67846.04865589231,5.379704851252908,6.103863334858241,4.15,27442.09615759835,"070 Sanchez Knoll Suite 569
Saraville, MP 39758"
2041,87640.395702948,7.810073189654607,8.095717320558599,6.46,39758.17777450578,"242 Mark Common Apt. 060
Johnside, SD 09329-2233"
2042,66484.04819478332,4.825804425299133,9.069530121901847,3.37,51712.14408735437,"5035 Daniel Port Suite 074
Port Jordanbury, SC 46334-0480"
2043,82973.92390669559,6.321321946003938,6.981247859614665,4.48,29611.523143192007,"27387 Elizabeth Landing Suite 229
Mcdonaldview, NY 02054-9201"
2044,70990.80491366566,6.014814126704311,4.651974294470894,2.46,30904.253034662728,"USNS Fuentes
FPO AE 40375"
2045,73302.4374790608,5.378584047350422,7.022722481989902,6.36,43445.43916538981,"4020 Banks Stravenue
New Joshua, IN 55857-4946"
2046,58687.10129843845,6.598676142802331,6.63543390955736,4.31,29395.602494344326,"30340 Traci Streets
Wardview, AK 82480-1685"
2047,73931.97852158835,6.39410766659858,4.580839920871763,4.32,36543.067280548086,"271 Johnson Hills Apt. 001
Mcculloughfurt, FM 70847"
2048,69923.34866575833,4.095953719042181,5.9320698912649314,4.49,45202.13987017156,"65132 Sharon Manors
Maynardmouth, MI 60210-9659"
2049,64900.19793487404,5.305069349849917,7.260436972471862,3.31,21815.488883338345,"7191 Ian Streets Apt. 620
East Chad, OK 10140-6632"
2050,68099.65343815798,4.916225148126978,6.108966827159224,2.0,35347.1330032743,"89331 Matthew Station
East Timothyside, NE 40215-8990"
2051,37908.67586272925,6.233812725635282,7.252915777834183,6.07,39632.07978647313,"901 Peter Fort Apt. 157
Taylorfort, ND 06249-9518"
2052,63920.38949230567,5.313060495336642,7.875734865806872,4.04,31034.82616051494,"32935 Jones Key
Ashleyton, FM 70367-1730"
2053,51858.90427767816,5.6288806217685465,7.230377999165634,3.45,28593.879678942056,"Unit 9410 Box 6454
DPO AP 75022-1625"
2054,75033.91776859196,5.2946275345282166,6.987367713866961,2.39,27355.829791753706,"Unit 8582 Box 3330
DPO AE 68542-2008"
2055,76395.84651285602,7.264638861338952,5.613788460249635,3.12,49784.715696509855,"303 Allen Mountain
Wilsonbury, RI 31109-9742"
2056,51480.41340112528,6.198157645783813,8.73259388181097,5.23,29802.71070743416,"3528 Gray Harbors Suite 412
Ericberg, GA 34088"
2057,74952.96398624251,5.143167064444659,5.679461819173392,3.03,50373.83288555702,"147 Adam Stravenue
Dianebury, VA 23245"
2058,79095.27923038202,6.666808866050952,6.738533682427653,2.5,23624.24893732645,"84108 Michelle Port Apt. 163
North Bobby, PW 48245-3014"
2059,82336.99245357403,6.5539220908886575,6.289606881113928,3.06,37965.3742068789,"1470 Angela Bridge
Taylorton, DE 05823-8649"
2060,78743.7592737198,6.583685180947742,6.5956826794741445,4.07,24381.144540324283,"805 David Knoll Apt. 216
Mccarthyview, GU 74316"
2061,81510.36837068136,6.195023012500672,5.8575855740082226,4.03,39937.369257487546,"7813 Cook Ways
New Renee, MO 59060-4720"
2062,83875.55986972264,7.243606997176236,8.522705292555528,5.46,30783.17040366358,"889 Michael Park Suite 582
East Kathleen, WV 56246-6708"
2063,50570.86480660918,5.828142870672924,4.851423020144415,4.36,40580.09229111585,"7051 Huff Path Apt. 522
Robinsonfort, NM 14816-1060"
2064,57782.05702843053,4.671945839214958,9.067015091223595,4.21,37625.97415439469,"51016 Cassandra Spring Suite 760
Lake Wesley, MH 27316"
2065,71178.05105730184,4.982479428608961,7.606218178308634,6.26,37655.522075393346,"37958 Sanchez Turnpike
South Richardport, CO 03903"
2066,75999.6975165712,6.490186036356107,7.241035565418122,4.21,35183.720257909146,"1503 Allison Freeway Apt. 398
Lake Gina, AS 58599-4858"
2067,73714.16482719296,6.107370869957324,6.337053805456722,3.08,30049.17001355405,"3443 Murphy Shore
Lauriestad, NE 46924"
2068,76423.31757049749,7.561878816335533,7.67293720916561,5.25,24402.237312413683,"66807 Johnson Prairie Apt. 849
Hernandezhaven, NE 29672"
2069,77509.13779960971,6.120737115775242,7.350361720235046,5.46,18264.23004791875,"8788 Durham Meadow
New Ashley, ND 80433-7740"
2070,77345.47237854103,5.407514628593921,8.24317847671157,3.11,26706.91102886777,"583 Carolyn Stravenue Apt. 669
Rhodesstad, MT 65818"
2071,75291.06395720085,5.387352926083598,7.295145800743628,4.06,48224.13913542709,"74152 Lauren Ferry
North Robertton, AS 43153"
2072,86859.2044316309,5.7012710618381695,7.888472870444055,3.23,46559.98377001374,"PSC 6264, Box 7264
APO AE 69725"
2073,67331.10427897269,5.379846131410528,7.58496010903109,6.28,40755.472669158815,"8486 Kim Well
Lucaston, PR 10771"
2074,76175.49392770544,4.52414065164513,9.524973612345676,4.28,30760.994956471503,"82014 Stanton Gardens Suite 664
Lake Dawnborough, DC 86197-4191"
2075,71375.96616425527,5.341157553051619,7.686869052297782,5.39,30469.54896814164,"8181 Michelle Fords Apt. 976
South Sharonborough, IL 69416-4860"
2076,60871.60378147487,6.0295904057542575,7.282537331919778,6.2,38111.35301615624,"7535 Adams Square
New Leonside, DC 29202"
2077,68071.43316917532,4.865438377621171,6.1085669945297445,3.39,35525.87604223867,"4137 Sanchez Branch
Knightfort, TN 47663-5001"
2078,73921.63556165794,7.543491993836158,5.8807532343071935,2.04,36269.23295390632,"59460 Brian Trace Suite 059
Brownburgh, NE 85363-0027"
2079,65510.66002904738,4.340528836237957,5.4325887299502895,2.26,45111.81138755741,"PSC 2733, Box 2603
APO AE 48198-5637"
2080,59828.79510760381,5.515547729014164,8.061237873600607,3.5,47590.82639046089,"948 Murphy Gardens
Robertside, KY 53619"
2081,90436.98216550784,6.821881251342168,7.630184981042245,6.06,13340.492426200168,"PSC 8841, Box 4711
APO AA 80496-2707"
2082,60940.7079674937,6.932926063100402,5.9533466655100975,4.37,31113.486402700888,"USNV Stewart
FPO AP 14871"
2083,54012.57271610748,6.46148889502609,7.19091540998129,5.07,21653.98467728064,"8942 Bowers Forges Apt. 573
Nathanberg, VA 30348-1606"
2084,81570.54115365463,5.044783195454199,7.371143087698164,6.29,32485.40962440677,"658 Peck Island
New Tanya, SC 41055-0305"
2085,87541.45287818492,6.570193583077422,6.399106707691886,3.22,31044.979466834848,"8588 Walker Via Apt. 226
Watersview, IN 23864-4168"
2086,78288.95758836344,6.401757145076985,7.912674755349483,5.17,29197.33649535915,"USS Levy
FPO AP 10092-3601"
2087,67672.94127360423,6.334180260785713,7.781972592301737,3.13,39902.45965211378,"36614 Fisher Forges Apt. 509
Leeview, MH 89420-6646"
2088,67932.0103162986,6.772336390411065,6.222862550847758,2.16,51145.320618826925,"4472 Gerald Dam Apt. 382
Ortizchester, MD 60839"
2089,63345.18738409822,7.56413962357826,7.2820440287330035,3.13,41461.94692705235,"9816 Patrick Loaf Suite 240
Powellport, DE 53169-9848"
2090,61504.26462766134,4.503692824478777,6.641016365738827,4.17,24804.657309524595,"23089 Joseph Burg Suite 653
Morganstad, DE 48152-4576"
2091,62992.19009994969,5.913662974269463,7.054529483120222,3.27,23116.793379237937,"07743 Michael Glens Suite 132
Lake Gabrielashire, NE 68478"
2092,65627.05110654606,7.974704487769928,6.860148049619808,2.21,44808.303365337335,"71899 Cole Throughway Apt. 835
North Wendymouth, FM 73767"
2093,54203.30082483788,7.298337307155216,6.204286864712616,2.49,60388.344247520276,"12804 Hood Extension Apt. 337
Dianaton, TX 94633"
2094,72102.19465049416,5.146607318821966,7.559894076163721,3.5,18819.28859300903,"USNV Williams
FPO AA 34707-1974"
2095,64296.50417918144,7.125630491753683,8.084430400929044,5.4,37562.548061498965,"46929 Butler Springs Suite 977
Bakerstad, OH 04777"
2096,78643.17171486269,7.127209145768052,5.725930315808662,3.36,13889.07601668718,"USS Barnes
FPO AA 33522-4639"
2097,68267.50282018096,5.907275393978808,6.800001260776672,4.1,35935.49687272748,"7609 Morse Trail
South Cody, AZ 06438"
2098,77158.16600634957,5.727120467736001,7.668465840741894,6.45,28713.931518066616,"5486 Conley Islands
Heathfort, SD 91390-8070"
2099,70203.60017692938,5.148301395569426,5.573351069287439,3.1,40588.573105287614,"66113 Patricia Stream Apt. 278
New Traci, TN 31867"
2100,44806.00516405547,4.494570527956874,4.7253251166241865,3.1,57390.89007381044,"478 Vasquez Fort Apt. 346
Aliciaside, NV 37124-6408"
2101,48692.97595568013,4.597834172173939,6.259069919909482,3.02,36239.394116006486,"520 Love Hill
Port Scottview, NC 38932-2657"
2102,61818.62000505929,6.77948723853953,6.525679549010347,2.37,25120.2989172267,"557 Jeffrey Fall Apt. 271
Wardtown, OR 44694"
2103,54341.15380186997,3.7539068334542143,7.157119845486328,4.19,30542.21225256061,"4012 Johnson Crescent
Butlermouth, PR 75377-2568"
2104,94889.80041253564,7.208464266188816,6.3387956199932995,3.41,31884.440311653583,"19835 Evans Corners Apt. 840
Millston, DC 24547-3845"
