,Price
2524,1584213.95748502
2525,931787.61793679
2526,985866.0316492678
2527,1092649.7088299526
2528,828127.0276465778
2529,1452153.8490584374
2530,1074824.8164886816
2531,2082236.2437971823
2532,1182459.7716636744
2533,1073183.759841627
2534,1019880.6530541872
2535,1273518.7367614836
2536,762391.7760956662
2537,1243918.8107245015
2538,1288490.2684409255
2539,980231.2309341528
2540,1139072.7722894007
2541,639471.7361335896
2542,530764.6724637834
2543,1129613.0100203287
2544,1003642.6274172928
2545,867444.7048681058
2546,627650.4025709751
2547,933609.2580703913
2548,1383766.0819453795
2549,891661.6959126607
2550,857697.1254910927
2551,1084011.704468987
2552,994257.5352248872
2553,1231511.931157747
2554,1651684.77387328
2555,745996.3305840503
2556,1537765.660568494
2557,751969.2117407164
2558,1668448.0980572654
2559,1064703.3052359354
2560,1206020.384558566
2561,1305185.544822347
2562,1021126.682548102
2563,1841904.2432740403
2564,1383563.5742572048
2565,1414286.7224241218
2566,1739761.372611396
2567,1443842.022648748
2568,1102516.5838414284
2569,935061.309297756
2570,1673538.1686839648
2571,718650.643819188
2572,1383651.8270781066
2573,1222701.0121116524
2574,1450996.0381792902
2575,928538.7847562184
2576,705343.2560893283
2577,1262187.0415469888
2578,1114901.9726230132
2579,1650269.179842912
2580,830286.706578531
2581,1327975.2487410752
2582,2146925.339888662
2583,1840236.005802689
2584,1429497.6171416596
2585,1140187.6814552995
2586,1382787.3245131264
2587,1035976.952869708
2588,1470427.375478438
2589,1814855.154882529
2590,1698820.102281486
2591,668255.4804327786
2592,606863.1414738953
2593,1646662.9106811616
2594,1321257.2505720856
2595,1315138.251016079
2596,1150877.735443249
2597,1845325.3567773984
2598,1508856.4243147469
2599,1188255.081499023
2600,369433.3549647921
2601,749847.1904460201
2602,1070240.01962079
2603,1371527.327011824
2604,1165875.3063766025
2605,1442372.0436041143
2606,626085.9330046533
2607,1242111.4283369773
2608,1408347.4447394784
2609,1439875.6398384804
2610,1194709.6278581591
2611,650939.2066718516
2612,1166399.6717979263
2613,1084763.029661108
2614,1280669.8734660477
2615,846939.4287842512
2616,984010.7052899196
2617,1006687.3871388726
2618,1049632.1806835155
2619,1339303.6569163986
2620,727366.947448545
2621,459446.4192774692
2622,1320897.0134556554
2623,1511537.7452908773
2624,1797621.220436095
2625,1166158.1846876713
2626,1753967.4765968325
2627,846095.9673147105
2628,699323.2623925492
2629,903881.6638657488
2630,896944.2442711681
2631,1031046.3654266484
2632,957283.65635498
2633,1263720.517856778
2634,1210573.8552657485
2635,820611.4708595406
2636,1775874.7601040124
2637,1446978.8599043884
2638,615555.4936155445
2639,1398353.590664104
2640,1165240.1780106246
2641,1109588.380162506
2642,1474546.7621461137
2643,1404896.3763019629
2644,1364029.16836528
2645,1850513.52744405
2646,1509968.9845722434
2647,1112294.776465661
2648,1234636.45181904
2649,1127499.3837301766
2650,1247281.6983108672
2651,1860681.9470210185
2652,1275403.4641792628
2653,592512.4283228129
2654,880682.3019910126
2655,1038177.0447737094
2656,1448573.8446779854
2657,1567745.8067451175
2658,934492.3423844692
2659,1327961.0982193248
2660,1179987.3238175
2661,1301486.6855460985
2662,871325.261278003
2663,1096052.8677200165
2664,1096173.1677853304
2665,616056.9600419117
2666,759044.6879907805
2667,1093344.5765039409
2668,1392685.2850780766
2669,1525601.7913737406
2670,1526369.6474352428
2671,1723775.0141179976
2672,1390620.1681542809
2673,1169050.984825398
2674,1142127.8842701877
2675,1309937.3987664254
2676,1405495.709974872
2677,1128252.8194117516
2678,885920.553249364
2679,1860648.7452876344
2680,1218125.212270385
2681,1545672.11658555
2682,1634945.8075096812
2683,742016.0551722904
2684,1363623.0442083713
2685,905435.84288734
2686,1545507.564976852
2687,723750.0652577134
2688,837668.1026021099
2689,1293383.8900123087
2690,1314348.6992100195
2691,1613325.654571316
2692,1123991.977280772
2693,1252416.6912618277
2694,1592664.7003937657
2695,1641473.6623413602
2696,1235475.550019035
2697,1505628.4534982918
2698,1210610.162569622
2699,1485145.6605448688
2700,1514555.0821308396
2701,674657.9106630747
2702,924271.7911283288
2703,1443228.288242824
2704,1599615.7445530586
2705,1344406.9301585502
2706,1173201.5189552563
2707,1023943.7751242385
2708,1714445.1746365826
2709,1233220.009477811
2710,984349.6141548756
2711,845890.2405129139
2712,1902118.6992036744
2713,1073350.0443075988
2714,856548.94412853
2715,1431507.6234279652
2716,1341449.5715910238
2717,1232014.5271086118
2718,1721739.3841384957
2719,1193687.1806123066
2720,2005037.3066792216
2721,2026303.098042327
2722,1234037.2359336603
2723,1729061.6555713362
2724,1841495.5078848747
2725,1175781.4175700566
2726,938420.7845610044
2727,1441376.393925549
2728,1230097.450945007
2729,814378.4821120476
2730,1047226.966817666
2731,1582605.5351026566
2732,909885.8014150272
2733,1601482.7668590024
2734,1524968.1469918392
2735,1679204.7409332138
2736,953261.9162022916
2737,1304284.226006098
2738,1473071.9543045457
2739,1115549.268055736
2740,1220591.006042053
2741,942663.9415375702
2742,911901.1553498644
2743,779106.0224899127
2744,956435.2633348468
2745,1192672.333818048
2746,1356691.3872020654
2747,1193106.940198023
2748,1820189.5328040929
2749,1205750.231944608
2750,578161.4955401686
2751,943575.130695582
2752,1349743.1463910898
2753,689155.5684279174
2754,680982.7688221958
2755,1545864.1664834968
2756,1468738.7548690382
2757,1091928.6155307412
2758,1367292.959858112
2759,978824.6016155628
2760,1578760.8083977597
2761,1435261.9868170435
2762,1846350.0200436213
2763,1430051.088487896
2764,1772780.1426032828
2765,1174747.5505841346
2766,1259733.6438110752
2767,407718.9382154924
2768,1211442.9407654293
2769,1009606.2836331872
2770,1812209.1366168256
2771,1898168.6840543696
2772,999826.6092888176
2773,1245967.7994219903
2774,928950.0032485396
2775,1425114.7177661485
2776,1442079.0573133938
2777,628870.345640628
2778,1454834.9824772594
2779,1463367.8208253654
2780,1311765.1414692528
2781,1135613.4318414163
2782,1016187.1036521762
2783,1795222.73568574
2784,1145804.269286555
2785,1204103.0865989951
2786,1262017.792059947
2787,1723706.7585228554
2788,1325706.9008561426
2789,1318231.4182852104
2790,684049.9193111222
2791,1214986.885715444
2792,981259.5641129232
2793,1176655.0853813165
2794,1099959.6390124753
2795,1116680.146113037
2796,562839.468720642
2797,1540869.871999482
2798,1459834.789435762
2799,913397.0868819004
2800,1740719.10656986
2801,1100632.3911398223
2802,1621742.7482687838
2803,1406435.8062174402
2804,1067000.3494773393
2805,1499356.1199718774
2806,1556256.437468461
2807,1217320.7028266026
2808,1601152.932247011
2809,1696977.6628325956
2810,1511653.454803501
2811,1069827.806639154
2812,1253434.3975152122
2813,1571781.593335204
2814,849008.7046985144
2815,1181995.430504778
2816,1262104.9263349092
2817,989903.6448048712
2818,1104701.234420732
2819,1500472.8272215405
2820,997239.7077553512
2821,1202574.3530388088
2822,1530480.687873164
2823,1144937.6138049632
2824,1305210.264959531
2825,959102.080987074
2826,1460044.5462501282
2827,815190.6525811657
2828,1015546.3086072234
2829,1761924.103655319
2830,861138.1836401307
2831,1401560.9170354677
2832,1124800.0122577448
2833,1189069.1046909408
2834,1186372.1785061008
2835,1570154.414183986
2836,1672445.347971653
2837,1002974.2146829072
2838,1637335.3027885682
2839,1231779.1517088283
2840,1308465.2400430096
2841,1325354.50823022
2842,1094574.185214063
2843,1730103.133132334
2844,1055772.870780992
2845,1035125.8566511944
2846,1195897.7405229155
2847,999146.8693743936
2848,1528714.3052796978
2849,1530068.0120752782
2850,1411756.6186345469
2851,1033450.1392811146
2852,769851.8034373517
2853,1148508.0252525522
2854,1038330.0389589404
2855,959625.5301771796
2856,1294647.589167185
2857,1449829.493750261
2858,1285933.4084066823
2859,980161.627409698
2860,1388218.5294499428
2861,1281378.1744748696
2862,1524586.7872167008
2863,1446982.7614704303
2864,1170720.893654292
2865,802846.1222953709
2866,1228517.2072076176
2867,1048302.4087843634
2868,2021310.7918598852
2869,764756.0934618785
2870,1312637.2877509485
2871,1283590.4588727625
2872,1116193.292966236
2873,1876497.2688775952
2874,1311681.4196841924
2875,1476386.9962728296
2876,948366.9678974455
2877,718187.0166164306
2878,1130415.4095168563
2879,2271112.743827721
2880,816058.2238053272
2881,800628.7470270158
2882,1009142.3379740332
2883,1249092.9279203585
2884,882170.3184490805
2885,1448995.1146448432
2886,949892.5313701816
2887,1115013.1474517635
2888,790555.5204463231
2889,734101.4856187138
2890,1795630.9127150138
2891,1059431.4512633595
2892,1276259.0183221009
2893,1305101.7743422429
2894,1416408.249920881
2895,2294647.78381303
2896,1825858.2550705376
2897,1455691.796506957
2898,1366000.5700998602
2899,1409762.1194903017
2900,885204.9786583288
2901,944001.5583308408
2902,1384328.1221885916
2903,1336858.5103599608
2904,720059.8348080008
2905,1636906.2883778496
2906,1204939.9039192782
2907,1522099.830788929
2908,2235294.7182697523
2909,1851575.8675786168
2910,1214941.7617265822
2911,1629640.5300674946
2912,1340066.913084396
2913,1472539.958266267
2914,1727453.1546019888
2915,1442674.1845522542
2916,619087.6936175337
2917,783565.1025001407
2918,1218011.060787834
2919,1392313.7261295563
2920,1742350.9621689606
2921,1085103.002972052
2922,1560838.450232807
2923,1020041.7474392444
2924,1621035.9027174718
2925,1435981.219914465
2926,1147908.5287110873
2927,1099788.6980318588
2928,1877402.3197269463
2929,1263743.970748335
2930,912585.6211692464
2931,1357366.5283162282
2932,1419345.6073025845
2933,1020536.1908295144
2934,780608.9935174572
2935,1111580.0995746746
2936,1384432.1532990958
2937,915992.5577704288
2938,1210184.01761757
2939,1249173.6911755214
2940,1955253.711458321
2941,899186.156938855
2942,1382110.278182302
2943,1729559.809131306
2944,1385400.4556730608
2945,1553459.3644835523
2946,1168919.40079419
2947,1156786.0838810971
2948,1088699.39928965
2949,1643291.7224787388
2950,1612102.0967081324
2951,1289190.7626395207
2952,1745516.1706263402
2953,1625508.0131062374
2954,524712.7660674525
2955,1047689.2657463626
2956,1074456.402490409
2957,2115010.703597609
2958,365929.5972582176
2959,1255202.109838792
2960,1545154.8126419624
2961,1185616.3400142193
2962,983537.5107792256
2963,1283996.96848927
2964,1301881.416528581
2965,935590.8042953262
2966,1095879.4433997157
2967,1288426.6939028532
2968,1334537.4235594876
2969,954732.9038402882
2970,834185.5784090377
2971,813807.6997244997
2972,1085218.858707077
2973,556839.6371323885
2974,1366727.6626961108
2975,1186019.796113567
2976,1020861.3371364456
2977,1704126.8763504997
2978,1866035.4149757065
2979,1095727.6725883686
2980,1114128.470041262
2981,1012545.4916159144
2982,1277744.7389113496
2983,679922.2521497933
2984,1023965.4034107302
2985,1637841.26200846
2986,958909.193464849
2987,904789.612244018
2988,1879797.7197393356
2989,1514349.692197701
2990,1373022.2444161566
2991,1521730.791403271
2992,1110525.988673923
2993,615055.6757921792
2994,990893.1600715704
2995,1884385.6495086171
2996,818289.7642087417
2997,1091479.5601322306
2998,2130761.9996576803
2999,927163.8119484548
3000,1108204.5868627557
3001,1092130.9813980083
3002,605963.7067836822
3003,1417870.982736731
3004,800110.1189013292
3005,1102821.4381808082
3006,891981.0975959449
3007,1656080.0890892637
3008,665160.0759449846
3009,1573347.7884437758
3010,1721261.81159612
3011,1564252.5257374863
3012,1463383.4866829738
3013,990725.6517571053
3014,1025705.1343197428
3015,635429.2305190088
3016,1047452.5080813532
3017,1561234.133168856
3018,796910.7111819305
3019,1527676.3739752746
3020,1675062.8906871276
3021,1112223.0080549058
3022,1151128.9154600538
3023,642855.1695820823
3024,1574181.7317531754
3025,764635.9979283088
3026,877566.8220142606
3027,1210161.0704941228
3028,1543801.654559296
3029,304239.28237102233
3030,885796.2795967467
3031,1390200.2242984471
3032,1059033.5578701235
3033,1628751.934587902
3034,1533492.7965596502
3035,1182887.997321352
3036,1211102.210889241
3037,1051230.000578397
3038,1642051.8317058694
3039,1112194.7521798655
3040,963934.0130108644
3041,1046957.1170959196
3042,856931.528435322
3043,1164968.8766317505
3044,875799.24734427
3045,798639.6541779223
3046,1487855.537964487
3047,1460450.981476153
3048,547794.5711922585
3049,1367312.1320525082
3050,1546408.558413639
3051,1427551.1449668494
3052,2005167.480217235
3053,1031981.2829229428
3054,840208.7430414602
3055,1529452.0617767374
3056,1214262.6992737171
3057,1194083.2472498536
3058,1427890.046491724
3059,1562950.321919383
3060,1289042.121469333
3061,1286572.9785179656
3062,1308983.632164077
3063,1883481.075479004
3064,1159526.154206157
3065,1407291.850814192
3066,1127082.1989417674
3067,1413729.7574052191
3068,1086735.9127637602
3069,1401767.9042517585
3070,641484.2385493759
3071,1453663.2517569226
3072,1118165.8661723498
3073,809089.6719454966
3074,1388596.243304004
3075,1496729.5357664232
3076,1558639.8810308038
3077,1447250.9990249784
3078,1326837.455537671
3079,1563193.0971185905
3080,1702406.0389352096
3081,1366714.3755527297
3082,1357575.8516151062
3083,1401613.9197693218
3084,1041237.8173865617
3085,549947.2482470637
3086,302307.4010604978
3087,1179278.0943348084
3088,1273554.2778351835
3089,1939603.1309040168
3090,1720670.8768427868
3091,1290784.4908596615
3092,1655466.7358265226
3093,1637649.904770942
3094,1638969.269045829
3095,1086181.7530789468
3096,924346.1648024168
3097,1143672.8254142758
3098,1147442.9517715028
3099,1041896.8510574888
3100,1093253.4909345591
3101,1121023.4370105471
3102,1914072.947788136
3103,1412449.478586824
3104,1289201.390733304
3105,1152046.592394497
3106,1084063.6419882777
3107,1887529.3766351675
3108,1535844.8961570102
3109,1083071.5598246271
3110,542596.9895250229
3111,1308773.0784993526
3112,1101120.2587428256
3113,1666462.6220384506
3114,1280548.0885839586
3115,1832230.092736465
3116,1482123.6246868188
3117,946821.3369458668
3118,1086072.0710614217
3119,710269.2139681028
3120,657169.3041615344
3121,1061222.5368688365
3122,1512542.441077839
3123,1556786.6001947748
3124,1470476.9871032657
3125,1345296.5544381766
3126,1295728.0882968723
3127,1100380.2606381516
3128,1197975.0854702406
3129,2056692.7682508712
3130,1107159.7806059057
3131,1589765.4967532044
3132,1251757.1930129784
3133,1157189.4377037785
3134,1474417.2717291806
3135,885379.790325581
3136,1133139.9261763238
3137,1340909.7986568718
3138,778836.9229045416
3139,1166673.195064525
3140,968411.6243946048
3141,1734239.1383592023
3142,1638577.4166270343
3143,1482107.3699638068
3144,1360787.8712115514
3145,901881.7426862384
3146,1091143.398762329
3147,1826821.6156373736
3148,1273629.1243166476
3149,1342067.961421099
3150,1314245.8199973232
3151,454234.33443278814
3152,802048.4455314139
3153,695152.1733037663
3154,1267433.9085794506
3155,971200.2426272384
3156,1969194.1242238204
3157,1506656.8260229118
3158,794075.861502829
3159,1035171.059640798
3160,1663653.7097575443
3161,1575966.5525391516
3162,970825.596383976
3163,1270999.9393805678
3164,1447671.6746821608
3165,1247581.2116132637
3166,1386306.1033946618
3167,1190867.437364912
3168,579585.6980204432
3169,1360329.3586097115
3170,1210046.7408283
3171,975913.105149714
3172,895441.022143891
3173,1624137.5954320885
3174,1295918.333133723
3175,922478.9145343913
3176,1061208.7061709536
3177,527749.4038647808
3178,1130677.4658439818
3179,1400268.1424739305
3180,1817188.450990874
3181,1565931.1916819147
3182,1453974.505950872
3183,882666.5815081694
3184,1356384.6675167023
3185,430088.2507146243
3186,921396.9752541516
3187,1376714.674198855
3188,1025417.8875194944
3189,1453381.624303107
3190,1044615.5216101496
3191,1381085.72928298
3192,1067871.6867719097
3193,1342814.9485133728
3194,1695706.1315254318
3195,1409977.1310957712
3196,829128.6568381399
3197,937325.5660627788
3198,1778013.334007159
3199,1421518.6019075266
3200,1771036.9245198532
3201,1006227.5349955284
3202,1138748.9643436885
3203,1603268.2110607368
3204,674817.5428265561
3205,1590804.0443750557
3206,1502443.2297509415
3207,1420070.0203998378
3208,1029037.4291364508
3209,1082486.679285127
3210,1197437.3440681112
3211,1685368.164225054
3212,1616505.3541296383
3213,1467849.817834562
3214,1012768.7562290148
3215,1768705.125279147
3216,1630434.8406869494
3217,1450619.4572830184
3218,1891949.3478333617
3219,947355.9700864508
3220,810751.7250413778
3221,1772390.553273201
3222,693566.7572719983
3223,1321008.5934856627
3224,996996.3553855658
3225,1363106.125282448
3226,1286477.3958779026
3227,1279777.3787882745
3228,1211655.3054900412
3229,1813555.3299392925
3230,932616.0682040264
3231,1051567.9457782458
3232,1633138.097939978
3233,1432318.469639134
3234,912891.680588
3235,1566253.096466375
3236,1123209.854692964
3237,1483041.335012141
3238,1426402.8066054268
3239,1200125.4471192514
3240,790598.8269883683
3241,858685.5659249562
3242,1474379.4400821466
3243,1274983.6480731445
3244,1618670.884405709
3245,1462608.696022055
3246,1568181.6144646874
3247,1270432.3996253265
3248,1045704.700328456
3249,1416965.9786882403
3250,1697281.49383007
3251,1471031.4205758185
3252,734562.104533648
3253,739870.7936402658
3254,1237224.8587518162
3255,1608889.263379709
3256,666745.6714312444
3257,1111148.947279386
3258,1515157.0809305124
3259,1161232.657462014
3260,1640185.798296818
3261,1789098.5206914945
3262,852268.6716506324
3263,1532644.849272389
3264,1142113.3841484515
3265,1047280.1118709394
3266,1155077.1310055435
3267,2469065.5941747027
3268,1333014.9075833731
3269,707345.0624327669
3270,1798232.8027843037
3271,1441526.8367587973
3272,1125677.6043161764
3273,1180989.3240263455
3274,1467075.1685579268
3275,1617405.4247335158
3276,1497377.180867295
3277,614700.7371485097
3278,783808.4024661684
3279,727866.5251679078
3280,1071013.257444501
3281,995144.1065832536
3282,1487729.592136596
3283,642809.9667434745
3284,1544906.384816791
3285,752950.606800692
3286,1240763.765571478
3287,1439431.4528896934
3288,383020.827749009
3289,1049007.0166559054
3290,1060897.6894523955
3291,1613414.2330507296
3292,1351007.0408580992
3293,1032346.8698248024
3294,1734814.160325652
3295,1137523.110871686
3296,633875.9302099622
3297,945833.1891229402
3298,1603342.6692674868
3299,1779898.9958791612
3300,1558196.968571363
3301,983534.15000672
3302,1753427.936789499
3303,1016163.176715182
3304,1783534.838827364
3305,1557075.4223108292
3306,1222041.015832907
3307,1935831.0390568047
3308,826483.7133251166
3309,1340074.6529811826
3310,1063964.287873947
3311,1200060.6620374117
3312,993637.089730268
3313,1326946.7250139455
3314,1503327.000474601
3315,815569.5956124964
3316,1025701.5949167036
3317,1083187.4267179
3318,1139014.1936481425
3319,1340983.2503590283
3320,695386.3310386214
3321,502553.05218755367
3322,1022781.1707429125
3323,1080464.8516835258
3324,676377.6614159645
3325,1430796.7625697944
3326,1647216.593664451
3327,534077.4554759212
3328,1947338.4401352475
3329,1352917.1768613977
3330,1542488.6947641938
3331,566896.2123271407
3332,1370909.9519343053
3333,1507331.2882072204
3334,872365.8799358037
3335,1128895.1249507668
3336,1419536.2589499224
3337,1208458.2463001548
3338,1640359.139229545
3339,1029354.4948558316
3340,1705276.189567485
3341,843536.1720066561
3342,1181630.6251696383
3343,886036.129514087
3344,933949.0733367832
3345,1107077.912966575
3346,1057125.8390858762
3347,1567859.0727812082
3348,1275208.5770321414
3349,1321888.2682999729
3350,1092843.3004067922
3351,985462.245460438
3352,828120.9549888151
3353,896303.7991791363
3354,1676070.94296519
3355,914325.029151274
3356,814240.281598352
3357,1168993.7588005515
3358,763869.6666647141
3359,1196204.8862624606
3360,1541746.2905590518
3361,1882806.934395191
3362,1009093.801510392
3363,1246595.160288169
3364,1145351.1612325564
3365,1494125.3298718815
3366,2031338.3469761028
3367,932380.5503894528
3368,745523.8383444332
3369,831471.5304107015
3370,945252.1918038172
3371,2120888.345209633
3372,1258957.6199939076
3373,790802.8010348069
3374,857762.316993493
3375,914378.3344281596
3376,1736442.4799782694
3377,1447492.964395294
3378,1053338.5923717965
3379,1405933.0186992486
3380,1137467.585767479
3381,1213351.6322268366
3382,1375736.9565806843
3383,1230363.2340835028
3384,1222412.019854086
3385,795507.8434415429
3386,817460.4216248231
3387,1306367.8106375176
3388,893541.4569496352
3389,1109586.4111945236
3390,1311145.9682970897
3391,1765352.365907112
3392,1594415.2262912183
3393,782800.4947029103
3394,840272.8648923194
3395,1366988.2351681625
3396,1202621.178416139
3397,1129975.8171178924
3398,1375057.08346865
3399,1331897.4568409575
3400,889113.2388612495
3401,709348.2237339056
3402,1105990.6937738706
3403,1626659.9596528397
3404,874969.6968663778
3405,1286974.6967228483
3406,1500821.46909593
3407,1135030.6828346122
3408,819027.5986834953
3409,1233965.837378124
3410,946943.0362171356
3411,1096846.0864932952
3412,1656401.8371527654
3413,1464929.1621903444
3414,724121.6733840894
3415,1261491.4253835727
3416,1707494.9217939766
3417,1028683.0448748892
3418,1417275.667232232
3419,984421.2252794616
3420,800146.2260609316
3421,817377.3110222428
3422,1720258.777124667
3423,1852584.5230133256
3424,1060193.785884608
3425,1128644.4616760088
3426,1537335.8971195896
3427,842924.5537726238
3428,1513273.017374765
3429,855667.1793027757
3430,931357.9954219256
3431,976481.7168382952
3432,1221827.821998858
3433,1357797.9095238894
3434,1271396.518005975
3435,1641749.651205491
3436,1464710.2063623553
3437,1538985.1890983768
3438,945831.1862992597
3439,1692335.9636187928
3440,1218635.851406522
3441,752842.6760016786
3442,1204400.6157420955
3443,779207.5546130885
3444,1645530.0559431878
3445,1096069.2868773628
3446,1399892.255685736
3447,1193253.801043337
3448,1019127.7329514012
3449,660364.9813358303
3450,1907859.0589315055
3451,1048350.6918200088
3452,1390377.3749361932
3453,152071.87474956046
3454,1056518.913266355
3455,874103.6606065923
3456,1381536.933945742
3457,1287903.352195353
3458,905354.9139602784
3459,1134273.424521429
3460,1540360.7511489713
3461,780934.0379633362
3462,1469561.6746953996
3463,568842.5355753638
3464,1708127.5780654566
3465,903657.5625479298
3466,1392793.8142437506
3467,1347578.5303379197
3468,1334377.3074135566
3469,1537329.5695361544
3470,1630952.883556368
3471,828497.0670960692
3472,31140.517620186045
3473,390948.4499941545
3474,1511839.3545906225
3475,1836419.6406684609
3476,1788515.8176129346
3477,962581.6883270744
3478,1473680.6037391997
3479,1170169.2592077083
3480,652991.1054248164
3481,1090826.3744863127
3482,1566567.883138695
3483,810741.5185079774
3484,1527439.7172659903
3485,549976.1455595789
3486,1566471.008325363
3487,1058269.0185703223
3488,732244.1580695552
3489,1734373.0438199642
3490,1423125.5412697704
3491,1002192.5820706816
3492,966576.020188316
3493,915818.4531215572
3494,996771.2481507692
3495,1468752.6574269752
3496,763874.064468313
3497,1241182.8349670342
3498,1735826.005205352
3499,1467271.5557894418
